"pathway","pval","padj","log2err","ES","NES","size","leadingEdge","cohort"
"HALLMARK_UV_RESPONSE_DN",1.75931868032179e-13,2.66563436412392e-13,0.943632225232838,0.618625551884308,2.20058763397747,143,"PPARG;PIK3CD;TGFBR2;DAB2;ANXA4;DUSP1;EFEMP1;GCNT1;ANXA2;SDC2;RUNX1;NFKB1;NRP1;SERPINE1;SMAD7;COL1A1;BHLHE40;MET;CITED2;LPAR1;FBLN5;PMP22;SYNJ2;COL1A2;SNAI2;COL3A1;NEK7;RND3;ITGB3;ATP2C1;MAP1B;KCNMA1;CCN1;FHL2;GRK5;HAS2;CAV1;ABCC1;GJA1;PTGFR;MGMT;SIPA1L1;F3;VLDLR;ADD3;RXRA;MT1E;AGGF1;ID1;MAPK14;PTEN;RGS4;MGLL;MAP2K5;FZD2;CAP2;CELF2;ATP2B4;TFPI;PRKAR2B;NR3C1;RBPMS;LTBP1;PEX14;COL5A2;MYC;IRS1;ERBB2;SPOP;PTPRM;PDGFRB;NR1D2;ATP2B1;CACNA1A;BCKDHB;WDR37","TCGA-GBM"
"HALLMARK_PEROXISOME",2.57064044103527e-13,3.78035358975775e-13,0.932595211336209,0.663799766319666,2.30824733292814,104,"ACSL1;SLC25A19;ACSL5;DHRS3;MVP;ACSL4;HSD17B11;TSPO;CAT;HSD3B7;SOD2;YWHAH;ABCD1;GSTK1;HMGCL;STS;ALDH1A1;PABPC1;PRDX1;HSD17B4;SCP2;RETSAT;ACAA1;IDH1;ALDH9A1;VPS4B;ELOVL5;CLN6;SEMA3C;ITGB1BP1;SOD1;PEX11B;ISOC1;BCL10;SLC27A2;NUDT19;CLN8;CNBP;ECI2;FIS1;NR1I2;CDK7;PEX2;CRAT;PRDX5;EPHX2;ECH1;ABCB1;UGT2B17;DHCR24;IDE;PEX14;SLC25A17;CADM1;HRAS;SULT2B1;EHHADH;PEX13;SLC35B2;RXRG;ERCC1","TCGA-GBM"
"HALLMARK_MYC_TARGETS_V1",2.27596136479739e-12,3.25137337828199e-12,0.898671232061694,0.561582147078076,2.03444758725821,199,"PRDX3;HPRT1;ETF1;PRPS2;PABPC1;AP3S1;LDHA;FAM120A;VDAC1;PCBP1;UBE2L3;PSMA1;EEF1B2;PABPC4;PSMB2;CANX;RPL34;PSMA4;MRPS18B;CNBP;RPS6;PTGES3;UBE2E1;XRCC6;EIF4G2;PRDX4;EIF3D;STARD7;PGK1;ACP1;NPM1;SSBP1;NAP1L1;GOT2;NHP2;COX5A;MRPL23;PPIA;CUL1;SRM;PSMC4;RPS3;HSPE1;RPL14;SERBP1;PSMB3;RACK1;POLE3;PSMD1;YWHAQ;APEX1;HDDC2;PSMD14;SRSF2;EIF3J;NCBP2;EIF1AX;MYC;TXNL4A;EIF2S2;HNRNPA2B1;GLO1;IFRD1;EIF4E;SSB;COPS5;PSMA7;TARDBP;PSMD8;YWHAE;PPM1G;HNRNPD;RSL1D1;SLC25A3;NOP16;MRPL9;CBX3;RPL6;RPS2;SF3A1;PSMD7;TFDP1;RAD23B;PHB2;SNRPB2;EIF4H;C1QBP;DDX21;RPLP0;RAN;HDGF;TUFM;VBP1;PA2G4;H2AZ1;MCM5;SNRPA1;CCT4;G3BP1;NDUFAB1;CCT7;BUB3;POLD2;ERH;VDAC3;PSMC6;RPL22;ABCE1;NOLC1;EXOSC7;DEK;DUT;SRSF7;HNRNPA3;SNRPD1;HSPD1;SRSF3;TYMS;TRA2B;EIF2S1;SNRPG;HSP90AB1;PSMA6;LSM2;GSPT1;PRPF31;PWP1","TCGA-GBM"
"HALLMARK_DNA_REPAIR",2.17462331502182e-11,3.02031015975253e-11,0.863415391606693,0.591809504454256,2.11022387556688,149,"HCLS1;PDE6G;POLD4;RRM2B;BCAP31;CMPK2;STX3;GSDME;AK3;HPRT1;SDCBP;MPC2;COX17;APRT;DDB2;TAF13;GMPR2;PNP;ELL;TK2;RBX1;NUDT9;POLE4;CETN2;GPX4;SURF1;DCTN4;TMED2;CANT1;SEC61A1;ADA;TAF12;EIF1B;CDA;SNAPC5;MRPL40;TSG101;CLP1;NME3;POLR1D;ITPA;POLR3GL;TAF9;DAD1;GTF2B;BCAM;VPS28;POLR2K;GTF2H5;GUK1;GTF2H1;EDF1;RALA;XPC;GTF2A2;ADRM1;AK1;POLR2A;POLR2J;NCBP2;NME4;CCNO;POLL;POLR2G;POLR2E;ARL6IP1;ERCC1;RPA3;RPA2","TCGA-GBM"
"HALLMARK_UNFOLDED_PROTEIN_RESPONSE",1.59165599132104e-10,2.15088647475817e-10,0.826657301178302,0.609269359167311,2.12659142691603,112,"HERPUD1;CCL2;CEBPB;NABP1;WIPI1;ATP6V0D1;SHC1;BAG3;XBP1;HSPA5;PDIA5;EDEM1;PREB;ATF3;SERP1;IFIT1;SEC11A;CALR;SRPRA;MTHFD2;SPCS1;KDELR3;YWHAZ;PDIA6;POP4;HSP90B1;WFS1;DNAJA4;PARN;SLC30A5;IGFBP1;DNAJC3;SPCS3;ERO1A;SLC7A5;EXOSC1;DNAJB9;SSR1;SDAD1;NPM1;IMP3;DDIT4;SEC31A;NHP2;BANF1;EIF4A3;RPS14;TATDN2;EXOSC4;EIF4G1;DCTN1;LSM1;EIF4E;FUS;CHAC1;ATF6;SRPRB","TCGA-GBM"
"HALLMARK_CHOLESTEROL_HOMEOSTASIS",1.6290084086085e-09,2.14343211659014e-09,0.788186810800237,0.658919638763295,2.21203820627232,74,"PPARG;LGMN;CXCL16;PLAUR;S100A11;PLSCR1;CLU;ANXA13;NIBAN1;LGALS3;PNRC1;GUSB;FBXO6;ETHE1;ANTXR2;ATF5;ATF3;GPX8;ACTG1;FABP5;PDK3;SEMA3B;ABCA2;PMVK;TNFRSF12A;CTNNB1;TP53INP1;ACSS2;NFIL3;AVPR1A;HSD17B7;CPEB2;ERRFI1;GNAI1;STX5;ALCAM;ANXA5;STARD4;SCD;ECH1","TCGA-GBM"
"HALLMARK_ANGIOGENESIS",2.43542110235366e-06,3.12233474660726e-06,0.627256739718528,0.699258850068055,2.12375056364472,36,"OLR1;SPP1;S100A4;THBD;TIMP1;SERPINA5;NRP1;CXCL6;ITGAV;LUM;KCNJ8;COL3A1;LRPAP1;APP;FSTL1;STC1;SLCO2A1;APOH;TNFRSF21;MSX1;PF4;COL5A2;POSTN;JAG2","TCGA-GBM"
"HALLMARK_APICAL_SURFACE",1.39896463554445e-05,1.74870579443056e-05,0.593325476396405,0.636014114011645,1.9731599104389,44,"LYN;B4GALT1;PLAUR;IL2RB;IL2RG;CRYBG1;MAL;HSPB1;DCBLD2;GATA3;LYPD3;FLOT2;APP;THY1;ADAM10;ATP8B1;ADIPOR2;NTNG1;SRPX","TCGA-GBM"
"HALLMARK_KRAS_SIGNALING_DN",4.46839094599111e-05,5.44925725120867e-05,0.557332238758646,0.448882793470561,1.62621580010473,200,"SLC29A3;SGK1;KCNMB1;CD80;COPZ2;CHST2;SELENOP;PTPRJ;BTG2;PLAG1;SYNPO;PDCD1;RSAD2;MX1;AKR1B10;MEFV;MAST3;CD40LG;TENT5C;CACNA1F;SERPINB2;EGF;EFHD1;LYPD3;RYR1;HTR1D;PDE6B;IFI44L;KCND1;SOX10;IFNG;DTNB;MAGIX;NR4A2;IL12B;TCL1A;PTGFR;SIDT1;PDK2;CCR8;THNSL2;CYP39A1;ACTC1;KRT1;MYOT;NOS1;MFSD6;KLK7;ZC2HC1C;GAMT;SKIL;KRT13;CLDN16;UGT2B17;GDNF;TGFB2;CAPN9;KLK8;INSL5;CCDC106;ABCB11;CPEB3;MTHFR;LGALS7;CPB1;TSHB;PKP1;P2RX6;CKM;EDN1;TFAP2B","TCGA-GBM"
"HALLMARK_NOTCH_SIGNALING",0.00113884709105534,0.00135577034649445,0.45505986738723,0.614367099817452,1.80771539741862,32,"WNT5A;ARRB1;DTX2;FZD7;PPARD;WNT2;RBX1;ST3GAL6;PSENEN;SAP30;FZD1;SKP1;APH1A;FZD5;CUL1","TCGA-GBM"
"HALLMARK_MITOTIC_SPINDLE",0.0012402554449214,0.00144215749409466,0.45505986738723,0.412243352084171,1.49407767377974,198,"ARHGAP4;DOCK2;ARHGAP27;GSN;BIN1;CAPZB;PCGF5;EPB41L2;SYNPO;ABI1;CD2AP;MYH9;NCK2;WASF2;PXN;SSH2;RALBP1;MAP3K11;CDC42;RAPGEF5;ARF6;MYO1E;ARHGEF3;ARHGAP29;SHROOM1;ABR;TUBA4A;FGD4;DOCK4;ARHGDIA;NCK1;PALLD;MID1IP1;CDC42EP1;CSNK1D;ANLN;VCL;MAP1S;PKD2;STK38L;PREX1;TIAM1;CLIP1;TUBGCP2;SUN2;UXT;FLNA;RANBP9;RAPGEF6;NEDD9;ACTN4;EZR;BCL2L11;ARFIP2;ARL8A;CTTN;YWHAE;MAPRE1;RAB3GAP1;FSCN1;FLNB;KIF3B;MARCKS;CDC42EP4","TCGA-GBM"
"HALLMARK_PANCREAS_BETA_CELLS",0.00901581062283262,0.010245239344128,0.380730400722792,0.518289289984042,1.58922098190962,40,"MAFB;VDR;SEC11A;LMO2;DPP4;SRP14;NEUROG3;SPCS1;PCSK1;SST;SRP9;NKX6-1;FOXA2;SRPRB;FOXO1","TCGA-GBM"
"HALLMARK_WNT_BETA_CATENIN_SIGNALING",0.0490430622009569,0.0544922913343966,0.222056046145248,0.469062720769483,1.44327299174432,42,"DKK1;NUMB;PPARD;LEF1;NCSTN;CTNNB1;FZD1;HDAC11;FRAT1;GNAI1;CUL1;NCOR2;RBPJ;FZD8;MYC;ADAM17;JAG2;WNT5B","TCGA-GBM"
"HALLMARK_HEDGEHOG_SIGNALING",0.0507859733978235,0.0552021449976342,0.219250346703755,0.482060846314479,1.464088719037,36,"ETS2;NRP1;PML;MYH9;NRP2;NRCAM;SCG2;THY1;VLDLR;CELSR1;NKX6-1;UNC5C;GLI1;LDB1;AMOT;RASA1;ACHE;DPYSL2;TLE3","TCGA-GBM"
"HALLMARK_SPERMATOGENESIS",0.0992761116856256,0.105612884771942,0.140406238523342,0.350903796464501,1.24157482555236,133,"SLC2A5;POMC;ACRBP;SEPTIN4;DPEP3;TALDO1;MAP7;GFI1;TLE4;HSPA2;DMC1;TKTL1;ACE;PHKG2;PSMG1;AGFG1;IL13RA2;NEFH;NOS1;PEBP1;SCG5;RPL39L;ZC2HC1C;ELOVL3;SHE;GMCL1;IDE;SLC12A2;MLF1;ADCYAP1;PRKAR2A;TULP2;TSN;HSPA1L;PACRG;GSTM3;PGK2;SIRT1;NPHP1;RAD17;PGS1;CNIH2;TUBA3C;OAZ3;VDAC3","TCGA-GBM"
"HALLMARK_MYC_TARGETS_V2",0.112627986348123,0.117320819112628,0.138022242496643,0.400703620983014,1.29688099244152,57,"DUSP2;HK2;MAP3K6;SORD;NPM1;NIP7;SRM;HSPE1;TFB2M;MYC;NOP16;CBX3;IMP4;TCOF1;PA2G4;MCM5;RCL1;SLC19A1;UNG;NOLC1;HSPD1;MPHOSPH10;GRWD1;NOC4L;PRMT3;PPRC1;PUS1;SUPV3L1;BYSL;DCTPP1;DDX18;MRTO4;PES1;SLC29A2;WDR43;NDUFAF4;RABEPK","TCGA-GBM"
"HALLMARK_G2M_CHECKPOINT",0.433868266061116,0.442722720470526,0.203508959461977,-0.17292570878698,-0.933521284976315,199,"PRC1;KIF15;ESPL1;BARD1;POLE;KIF22;POLQ;KIF2C;H2BC12;LIG3;CENPF;TRAIP;EXO1;TOP2A;NSD2;GINS2;CDC25A;KNL1;NUSAP1;CCNF;RACGAP1;NEK2;TPX2;AURKA;KIF23;AURKB;UBE2C;PLK4;ORC6;UBE2S;TTK;MCM2;RBL1;SMARCC1;TROAP;BUB1;BRCA2;STIL;RAD54L;KIF4A;CHAF1A;MKI67;FANCC;WRN;E2F2;CCNA2;PBK;BIRC5;EZH2;CCNB2;CDC45;MNAT1;INCENP;CDC20;CHEK1;SQLE;E2F1;MYBL2;CDC6","TCGA-GBM"
"HALLMARK_E2F_TARGETS",1,1,NA,-0.132170602132836,-0.716470205719119,200,"SPC24;ESPL1;BARD1;POLE;KIF22;RNASEH2A;SPAG5;KIF2C;MXD3;ATAD2;TOP2A;GINS1;CDC25A;BUB1B;TBRG4;RACGAP1;WDR90;AURKA;AURKB;PLK4;LIG1;ORC6;UBE2S;MCM2;MELK;DIAPH3;BRCA2;UBE2T;KIF4A;DNMT1;MKI67;PRKDC;MCM7;PAN2;DLGAP5;NUP107;KIF18B;BIRC5;EZH2;CCNB2;HELLS;TRIP13;CDC20;GINS3;CHEK1;MYBL2;BRCA1;RFC3;CDCA3;MCM4;CENPE;SMC4;ILF3;CDCA8;LMNB1;PLK1;MSH2;MMS22L;RAD50;PDS5B;CBX5;EXOSC8;PRIM2;NUP205","TCGA-GBM"
